AREA,PERIMETER,UNIQUEID,SCHEDULERE,SURVEYORCO,WATERSEDGE,ZONETYPE,ZONESUBTYP,CLAUSE,SURVEYDATE,FTYPE_CODE,WATERWAY_I,SCHEDULE_T,DISPLAY_HE,DISPLAY_TE,CONDITIONA,CONDITIO_1,CREATION_T,DISPLAY_RE,DISPLAY_IC,ZONEID,SURVEYORNA,Shape_Leng,Shape_Area,longitude,latitude
0,0,Port Fairy,20,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,9/6/2009,,57,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 020, Clause 7",5.jpg,020-1.c,Brad Griffiths,0.046071568,1.39E-05,142.241882,-38.381475
0,0,Port Of Barwon,10,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,1/5/2009,,58,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 010, Clause 7",5.jpg,010-1,Jamie Portman,0.127953963,0.000170178,144.49069,-38.262376
0,0,Purrumbete Lake,35,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,25/05/2011,,59,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 035, Clause 7",5.jpg,035-1,Tad Knaggs,0.098350387,0.000530777,143.232062,-38.271426
0,0,Rocklands Reservoir,44,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,15/05/2012,,61,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 044, Clause 7",5.jpg,044-2.a,Tad Knaggs,0.014214307,7.58E-06,141.960771,-37.232739
0,0,Rocklands Reservoir,44,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,15/05/2012,,61,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 044, Clause 7",5.jpg,044-2.b,Tad Knaggs,3.477200755,0.001058176,142.131924,-37.26909
0,0,Sambell Lake,149,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,2/4/2012,,62,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 149, Clause 7",5.jpg,149-1,Tad Knaggs,0.020987169,1.41E-05,146.698664,-36.359029
0,0,Shallow Inlet,103,Geomatic Technologies,VicMap Modified,Speed Restriction,10 Knots,7,5/2/2010,,63,,Speed Restriction (10 Knots),,0,,AUTO,"Refer to Schedule 103, Clause 7",10.jpg,103-1,Jamie Portman,0.320243143,0.001305659,146.129242,-38.786437
0,0,Surrey River,36,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,3/2/2012,,47,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 026, Clause 7",5.jpg,026-1,Tad Knaggs,0.000578393,7.00E-11,141.695429,-38.256473
0,0,Tamboon,108,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,15/06/2009,,65,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 108, Clause 7",5.jpg,108-1,Brad Griffiths,0.044345924,4.05E-05,149.140249,-37.774108
0,0,Taylors Lake,143,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,25/05/2010,,66,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 143, Clause 7",5.jpg,143-2,Tad Knaggs,0.240718166,0.000293677,142.394655,-36.769299
0,0,Tyers Lake,105,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,24/02/2014,,81,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 105, Clause 7",5.jpg,105-1.a,Tad Knaggs,0.073674992,3.66E-05,148.092538,-37.81842
0,0,Tyers Lake,105,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,24/02/2014,,81,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 105, Clause 7",5.jpg,105-1.b,Tad Knaggs,0.183952697,7.98E-05,148.043327,-37.796778
0,0,Tyers Lake,105,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,24/02/2014,,81,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 105, Clause 7",5.jpg,105-1.c,Tad Knaggs,0.510199245,0.000303979,148.094203,-37.731034
0,0,Tyers Lake,105,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,24/02/2014,,81,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 105, Clause 7",5.jpg,105-1.d,Tad Knaggs,0.158195643,0.000154785,148.078805,-37.846898
0,0,Urquharts Bluff,15,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,27/05/2009,,68,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 015, Clause 7",5.jpg,015-2,Jamie Portman,0.012854428,2.32E-06,144.133999,-38.437539
0,0,Victoria Park Lake,126,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,18/06/2012,,69,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 126, Clause 7",5.jpg,126-1,Tad Knaggs,0.031606627,1.42E-05,145.393979,-36.392711
0,0,Wallace Lake,66,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,21/05/2012,,70,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 066, Clause 7",5.jpg,066-1,Tad Knaggs,0.043424427,6.26E-05,141.293544,-37.034704
0,0,Waranga Basin,85,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,22/11/2011,,71,,Speed Restriction (5 Knots),,1,,AUTO,"Refer to Schedule 085, Clause 7",5.jpg,085-2.a (>114.38),Tad Knaggs,0.731622422,0.000657292,145.069533,-36.585649
0,0,Waranga Basin,85,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,21/11/2011,,71,,Speed Restriction (5 Knots),,1,,AUTO,"Refer to Schedule 085, Clause 7",5.jpg,085-2.b (>114.38),Tad Knaggs,0.151281825,0.000417407,145.079216,-36.590012
0,0,Waranga Basin,85,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,22/11/2011,,71,,Speed Restriction (5 Knots),,1,,AUTO,"Refer to Schedule 085, Clause 7",5.jpg,085-2.c (>114.38),Tad Knaggs,0.050403381,9.25E-05,145.127391,-36.58668
0,0,Waranga Basin,85,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,23/11/2011,,71,,Speed Restriction (5 Knots),,1,,AUTO,"Refer to Schedule 085, Clause 7",5.jpg,085-2.d (>114.38),Tad Knaggs,0.104322367,0.0003951,145.127795,-36.564896
0,0,Western Port,5,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,16/04/2008,,72,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 005, Clause 7",5.jpg,005-3.a.ii,Jamie Portman,0.033472,3.20E-05,145.521625,-38.304674
0,0,Western Port,5,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,16/04/2008,,72,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 005, Clause 7",5.jpg,005-3.a.iii,Jamie Portman,0.019537604,1.70E-05,145.433884,-38.437686
0,0,Western Port,5,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,16/04/2008,,72,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 005, Clause 7",5.jpg,005-3.a.iv,Jamie Portman,0.251183898,0.000192751,145.183103,-38.460583
0,0,Western Port,5,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,16/04/2008,,72,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 005, Clause 7",5.jpg,005-3.a.v,Jamie Portman,0.032354637,2.77E-05,145.303584,-38.468316
0,0,Western Port,5,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,16/04/2008,,72,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 005, Clause 7",5.jpg,005-3.a.vi,Jamie Portman,0.115147293,9.72E-05,145.342772,-38.53593
0,0,Western Port,5,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,16/04/2008,,72,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 005, Clause 7",5.jpg,005-3.b,Jamie Portman,0.193418708,0.000194519,145.311992,-38.228916
0,0,Western Port,5,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,16/04/2008,,72,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 005, Clause 7",5.jpg,005-3.c,Jamie Portman,0.144960175,7.24E-05,145.379848,-38.221327
0,0,Western Port,5,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,16/04/2008,,72,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 005, Clause 7",5.jpg,005-3.d,Jamie Portman,0.111910895,0.000289527,145.222885,-38.306554
0,0,Western Port,5,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,16/04/2008,,72,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 005, Clause 7",5.jpg,005-3.e,Jamie Portman,0.129495776,0.000102538,145.300181,-38.453528
0,0,Western Port,5,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,14/04/2008,,72,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 005, Clause 7",5.jpg,005-3.a.i,Jamie Portman,0.393963084,0.000379348,145.042724,-38.447288
0,0,Wimmera River Hindmarsh,68,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,22/06/2012,,74,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 068, Clause 7",5.jpg,068-2.a,Tad Knaggs,0.25020502,4.31E-05,141.994057,-36.146151
0,0,Wimmera River Hindmarsh,68,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,22/06/2012,,74,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 068, Clause 7",5.jpg,068-2.b,Tad Knaggs,0.01613926,3.36E-06,141.953994,-36.131009
0,0,Wimmera River Hindmarsh,68,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,22/06/2012,,74,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 068, Clause 7",5.jpg,068-2.c,Tad Knaggs,0.091570243,1.94E-05,142.047163,-36.477125
0,0,Wimmera River Hindmarsh,68,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,22/06/2012,,74,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 069, Clause 7",5.jpg,068-2.d,Tad Knaggs,0.300026573,4.10E-05,142.016744,-36.496337
0,0,Merri River,23,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,7/7/2009,,53,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 023, Clause 7",5.jpg,023-1,Jamie Portman,0.311684806,4.25E-05,142.440713,-38.34087
0,0,Port Phillip,1,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,17/10/2014,,78,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 001, Clause 7",5.jpg,001-1.7.d,Tad Knaggs,0.010515043,4.45E-06,144.973113,-37.872489
0,0,Port Phillip,1,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,17/10/2014,,78,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 001, Clause 7",5.jpg,001-1.7.f,Tad Knaggs,0.020011749,2.00E-05,144.982318,-37.908731
0,0,Port Phillip,1,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,17/10/2014,,78,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 001, Clause 7",5.jpg,001-1.7.g,Tad Knaggs,0.020912913,9.31E-06,144.980344,-37.905005
0,0,Port Phillip,1,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,17/10/2014,,78,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 001, Clause 7",5.jpg,001-1.7.i,Tad Knaggs,0.013100783,5.75E-06,144.995261,-37.945288
0,0,Port Phillip,1,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,17/10/2014,,78,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 001, Clause 7",5.jpg,001-2.7.b,Tad Knaggs,0.069273988,8.24E-06,145.088721,-38.009279
0,0,Port Phillip,1,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,17/10/2014,,78,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 001, Clause 7",5.jpg,001-2.7.c,Tad Knaggs,0.147723088,6.98E-05,145.146041,-38.059089
0,0,Port Phillip,1,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,31/01/2014,,78,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 001, Clause 7",5.jpg,001-3.7.a,Tad Knaggs,0.037635787,4.35E-05,144.99274,-38.306395
0,0,Port Phillip,1,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,3/2/2014,,78,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 001, Clause 7",5.jpg,001-3.7.b,Tad Knaggs,0.542659707,0.00113871,144.923396,-38.349064
0,0,Port Phillip,1,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,6/2/2014,,78,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 001, Clause 7",5.jpg,001-3.7.c,Tad Knaggs,0.04445637,4.34E-05,144.7052,-38.313
0,0,Port Phillip,1,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,31/01/2014,,78,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 001, Clause 7",5.jpg,001-3.7.d,Tad Knaggs,0.081189401,8.51E-05,144.655267,-38.300383
0,0,Port Phillip,1,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,19/06/2014,,78,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 001, Clause 7",5.jpg,001-3.b.ix,Tad Knaggs,0.154697147,5.51E-05,144.666326,-37.943616
0,0,Port Phillip,1,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,7/4/2011,,78,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 001, Clause 7",5.jpg,001-3.b.i,Tad Knaggs,0.047922926,4.30E-05,144.924159,-37.840205
0,0,Port Phillip,1,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,7/4/2011,,78,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 001, Clause 7",5.jpg,001-3.b.ii,Tad Knaggs,0.019037077,1.44E-05,144.955037,-37.853471
0,0,Port Phillip,1,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,7/4/2011,,78,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 001, Clause 7",5.jpg,001-3.b.iii,Tad Knaggs,0.037911426,5.79E-05,144.968299,-37.859488
0,0,Port Phillip,1,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,7/4/2011,,78,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 001, Clause 7",5.jpg,001-3.b.iv,Tad Knaggs,0.013741211,4.02E-06,144.976006,-37.873142
0,0,Pykes Creek Reservoir,41,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,8/11/2011,,60,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 041, Clause 7",5.jpg,041-2.a (>30%),Tad Knaggs,0.020784321,8.44E-06,144.304143,-37.603949
0,0,Pykes Creek Reservoir,41,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,8/11/2011,,60,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 041, Clause 7",5.jpg,041-2.b (>30%),Tad Knaggs,0.016748678,1.01E-05,144.295369,-37.589383
0,0,Pykes Creek Reservoir,41,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,8/11/2011,,60,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 041, Clause 7",5.jpg,041-2.c (>30%),Tad Knaggs,0.024809994,1.81E-05,144.291901,-37.588708
0,0,Pykes Creek Reservoir,41,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,9/11/2011,,60,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 041, Clause 7",5.jpg,041-2.d (>30%),Tad Knaggs,0.12554469,3.57E-05,144.299953,-37.609325
0,0,Lake Nagambie,91,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,3/10/2014,,42,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 091, Clause 7",5.jpg,091-1,Tad Knaggs,1.394480573,3.49E-06,145.115193,-36.893035
0,0,Lake Nagambie,91,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,19/11/2013,,42,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 091, Clause 7",5.jpg,091-4.a.i,Tad Knaggs,0.048397242,4.79E-09,145.115193,-36.893035
0,0,Lake Nagambie,91,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,19/11/2013,,42,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 091, Clause 7",5.jpg,091-4.a.ii,Tad Knaggs,0.015515941,1.58E-09,145.092399,-36.848859
0,0,Lake Nagambie,91,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,19/11/2013,,42,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 091, Clause 7",5.jpg,091-4.a.iii,Tad Knaggs,0.012365718,1.05E-09,145.084088,-36.827767
0,0,Lake Nagambie,91,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,19/11/2013,,42,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 091, Clause 7",5.jpg,091-4.a.iv,Tad Knaggs,0.009688966,7.60E-10,145.086814,-36.79763
0,0,Lake Nagambie,91,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,19/11/2013,,42,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 091, Clause 7",5.jpg,091-4.a.v,Tad Knaggs,0.459608235,2.03E-06,145.122368,-36.787624
0,0,Lake Nagambie,91,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,26/03/2009,,42,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 091, Clause 7",5.jpg,091-4.b,Jamie Portman,0.127409019,1.23E-08,145.175346,-36.737201
0,0,Lake Nagambie,91,Geomatic Technologies,VicMap,Speed Restriction,20 Knots,7,19/11/2013,,42,,Speed Restriction (20 Knots),,0,,,"Refer to Schedule 091, Clause 7",20.jpg,091-5.a,Tad Knaggs,0.216852747,2.03E-08,145.112816,-36.883536
0,0,Lake Nagambie,91,Geomatic Technologies,VicMap,Speed Restriction,20 Knots,7,19/11/2013,,42,,Speed Restriction (20 Knots),,0,,,"Refer to Schedule 091, Clause 7",20.jpg,091-5.b,Tad Knaggs,0.088579865,1.00E-08,145.105517,-36.794428
0,0,Lake Nagambie,91,Geomatic Technologies,VicMap,Speed Restriction,20 Knots,7,19/11/2013,,42,,Speed Restriction (20 Knots),,0,,,"Refer to Schedule 091, Clause 7",20.jpg,091-5.c,Tad Knaggs,0.033465998,3.59E-09,145.138759,-36.774784
0,0,Lake Nagambie,91,Geomatic Technologies,VicMap,Speed Restriction,20 Knots,7,19/11/2013,,42,,Speed Restriction (20 Knots),,0,,,"Refer to Schedule 091, Clause 7",20.jpg,091-5.d,Tad Knaggs,0.040282498,3.96E-09,145.129995,-36.767174
0,0,Lake Nagambie,91,Geomatic Technologies,VicMap,Speed Restriction,20 Knots,7,19/11/2013,,42,,Speed Restriction (20 Knots),,0,,,"Refer to Schedule 091, Clause 7",20.jpg,091-5.e,Tad Knaggs,0.010339077,1.03E-09,145.132797,-36.74883
0,0,Lake Nagambie,91,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,19/11/2013,,42,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 091, Clause 7",5.jpg,091-10.a (>123.9m),Tad Knaggs,0.022117694,2.69E-09,145.149772,-36.78711
0,0,Lake Nagambie,91,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,19/11/2013,,42,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 091, Clause 7",5.jpg,091-10.b (>123.9m),Tad Knaggs,0.020982591,1.94E-09,145.132616,-36.787027
0,0,Lake Nagambie,91,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,26/03/2009,,42,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 091, Clause 7",5.jpg,091-10.c (>123.9m),Jamie Portman,0.003412822,2.60E-10,145.145145,-36.777446
0,0,Lake Nagambie,91,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,3/10/2014,,42,,Speed Restriction (5 Knots),,2,,,"Refer to Schedule 091, Clause 7",5.jpg,091-15 (<123.9m),Tad Knaggs,0.071443789,6.98E-09,145.149772,-36.78711
0,0,Gippsland Lakes,104,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,1/10/2014,,22,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 104, Clause 7",5.jpg,104-2.a,Tad Knaggs,3.720313418,0.000555964,147.068074,-38.125879
0,0,Gippsland Lakes,104,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,1/10/2014,,22,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 104, Clause 7",5.jpg,104-2.b,Tad Knaggs,0.105160015,1.47E-05,147.068626,-38.125763
0,0,Gippsland Lakes,104,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,1/10/2014,,22,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 104, Clause 7",5.jpg,104-2.c,Tad Knaggs,1.267186054,0.000252045,147.268536,-38.048401
0,0,Gippsland Lakes,104,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,3/10/2014,,22,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 104, Clause 7",5.jpg,104-2.c,Tad Knaggs,0.016894208,5.80E-06,147.249445,-38.062011
0,0,Gippsland Lakes,104,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,25/03/2014,,22,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 104, Clause 7",5.jpg,104-2.e.i,Tad Knaggs,0.031974684,2.53E-05,147.586851,-38.039796
0,0,Gippsland Lakes,104,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,25/03/2014,,22,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 104, Clause 7",5.jpg,104-2.e.ii,Tad Knaggs,0.031166818,2.59E-05,147.575129,-38.04873
0,0,Gippsland Lakes,104,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,26/03/2014,,22,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 104, Clause 7",5.jpg,104-2.e.iii,Tad Knaggs,0.056511442,5.03E-05,147.610802,-38.025798
0,0,Gippsland Lakes,104,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,26/03/2014,,22,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 104, Clause 7",5.jpg,104-2.f,Tad Knaggs,0.122138887,0.000104599,147.857886,-37.925008
0,0,Gippsland Lakes,104,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,1/10/2014,,22,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 104, Clause 7",5.jpg,104-2.g,Tad Knaggs,0.080680281,5.83E-05,147.684754,-37.94228
0,0,Gippsland Lakes,104,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,25/03/2014,,22,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 104, Clause 7",5.jpg,104-2.h,Tad Knaggs,0.063506877,6.89E-05,147.734326,-37.906608
0,0,Gippsland Lakes,104,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,25/03/2014,,22,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 104, Clause 7",5.jpg,104-2.i,Tad Knaggs,0.016495557,1.08E-05,147.686777,-37.894421
0,0,Gippsland Lakes,104,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,1/10/2014,,22,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 104, Clause 7",5.jpg,104-2.j,Tad Knaggs,3.597998633,0.000654712,147.682133,-37.880095
0,0,Gippsland Lakes,104,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,1/10/2014,,22,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 104, Clause 7",5.jpg,104-2.k,Tad Knaggs,0.502373704,0.000114846,147.701758,-37.729608
0,0,Gippsland Lakes,104,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,1/10/2014,,22,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 104, Clause 7",5.jpg,104-2.l,Tad Knaggs,2.160337612,0.000358251,147.794226,-37.859168
0,0,Gippsland Lakes,104,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,25/03/2014,,22,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 104, Clause 7",5.jpg,104-2.m.i,Tad Knaggs,0.023850487,2.62E-05,147.85798,-37.894397
0,0,Gippsland Lakes,104,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,25/03/2014,,22,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 104, Clause 7",5.jpg,104-2.m.ii,Tad Knaggs,0.031087041,1.46E-05,147.872372,-37.893196
0,0,Gippsland Lakes,104,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,25/03/2014,,22,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 104, Clause 7",5.jpg,104-2.n,Tad Knaggs,0.014927086,5.54E-06,147.861226,-37.880552
0,0,Gippsland Lakes,104,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,25/03/2014,,22,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 104, Clause 7",5.jpg,104-2.o,Tad Knaggs,0.021892258,6.67E-06,147.875948,-37.880987
0,0,Gippsland Lakes,104,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,25/03/2014,,22,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 104, Clause 7",5.jpg,104-2.p,Tad Knaggs,0.110741418,0.000103728,148.013159,-37.87538
0,0,Gippsland Lakes,104,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,25/03/2014,,22,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 104, Clause 7",5.jpg,104-2.q,Tad Knaggs,0.194989593,0.000139662,147.97142,-37.883034
0,0,Gippsland Lakes,104,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,25/03/2014,,22,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 104, Clause 7",5.jpg,104-2.r,Tad Knaggs,0.005384401,1.52E-06,147.852169,-37.892462
0,0,Gippsland Lakes,104,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,25/03/2014,,22,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 104, Clause 7",5.jpg,104-2.s,Tad Knaggs,0.020384208,1.05E-05,147.963885,-37.88749
0,0,Gippsland Lakes,104,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,25/03/2014,,22,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 104, Clause 7",5.jpg,104-2.t,Tad Knaggs,0.031137992,3.57E-05,147.950622,-37.892718
0,0,Gippsland Lakes,104,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,1/10/2014,,22,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 104, Clause 7",5.jpg,104-2.u,Tad Knaggs,0.054939934,2.14E-05,147.687437,-37.919834
0,0,Gippsland Lakes,104,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,1/10/2014,,22,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 104, Clause 7",5.jpg,104-2.v,Tad Knaggs,0.11974654,0.000129457,147.713124,-37.925501
0,0,Gippsland Lakes,104,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,25/03/2014,,22,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 104, Clause 7",5.jpg,104-2.w,Tad Knaggs,0.040855278,2.84E-05,147.767615,-37.960715
