AREA,PERIMETER,UNIQUEID,SCHEDULERE,SURVEYORCO,WATERSEDGE,ZONETYPE,ZONESUBTYP,CLAUSE,SURVEYDATE,FTYPE_CODE,WATERWAY_I,SCHEDULE_T,DISPLAY_HE,DISPLAY_TE,CONDITIONA,CONDITIO_1,CREATION_T,DISPLAY_RE,DISPLAY_IC,ZONEID,SURVEYORNA,Shape_Leng,Shape_Area,longitude,latitude
0.0,0.0,MeltonReservoir_0006,150.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,2/06/2011,,52.0,,Speed Restriction (5 Knots),,1,,AUTO,"Refer to Schedule 150, Clause 7",5.jpg,150-2.b (>20%),Tad Knaggs,0.0035256035799999994,4.3577e-07,144.510791,-37.707521
0.0,0.0,MeltonReservoir_0007,150.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,2/06/2011,,52.0,,Speed Restriction (5 Knots),,2,,AUTO,"Refer to Schedule 150, Clause 7",5.jpg,150-2.c (>15% & <20%),Tad Knaggs,0.0088879461,2.2220199999999998e-06,144.566918,-37.740378
0.0,0.0,MeltonReservoir_0008,150.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,2/06/2011,,52.0,,Speed Restriction (5 Knots),,1,,AUTO,"Refer to Schedule 150, Clause 7",5.jpg,150-2.c (>20%),Tad Knaggs,0.03740325695,2.1598809999999998e-05,144.52063,-37.704866
0.0,0.0,MeltonReservoir_0009,150.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,2/06/2011,,52.0,,Speed Restriction (5 Knots),,1,,AUTO,"Refer to Schedule 150, Clause 7",5.jpg,150-2.d (>20%),Tad Knaggs,0.00372933101,4.3741999999999996e-07,144.527287,-37.706847
0.0,0.0,MeltonReservoir_0010,150.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,2/06/2011,,52.0,,Speed Restriction (5 Knots),,1,,AUTO,"Refer to Schedule 150, Clause 7",5.jpg,150-2.e (>20%),Tad Knaggs,0.0095798373,1.7993400000000003e-06,144.54131,-37.714282
0.0,0.0,MeltonReservoir_0011,150.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,2/06/2011,,52.0,,Speed Restriction (5 Knots),,1,,AUTO,"Refer to Schedule 150, Clause 7",5.jpg,150-2.f (>20%),Tad Knaggs,0.009536338640000001,2.3887200000000002e-06,144.54161,-37.717135
0.0,0.0,MeltonReservoir_0012,150.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,2/06/2011,,52.0,,Speed Restriction (5 Knots),,1,,AUTO,"Refer to Schedule 150, Clause 7",5.jpg,150-2.f (>20%),Tad Knaggs,0.014175122250000002,3.03293e-06,144.542814,-37.715674
0.0,0.0,MeltonReservoir_0013,150.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,2/06/2011,,52.0,,Speed Restriction (5 Knots),,1,,AUTO,"Refer to Schedule 150, Clause 7",5.jpg,150-2.g (>20%),Tad Knaggs,0.02367957287,4.1933999999999995e-06,144.540891,-37.719159
0.0,0.0,MeltonReservoir_0014,150.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,2/06/2011,,52.0,,Speed Restriction (5 Knots),,1,,AUTO,"Refer to Schedule 150, Clause 7",5.jpg,150-2.h (>20%),Tad Knaggs,0.0088879461,2.2220199999999998e-06,144.566918,-37.740378
0.0,0.0,Moodmere-Lake_0001,129.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,3/08/2011,,54.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 129, Clause 7",5.jpg,129-2,Tad Knaggs,0.23916897829,0.00012645158,146.396971,-36.042633
0.0,0.0,PortFairy_0001,20.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,9/06/2009,,57.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 020, Clause 7",5.jpg,020-1.a,Brad Griffiths,0.04240934496999999,4.158880999999999e-05,142.244816,-38.387603
0.0,0.0,PortFairy_0002,20.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,9/06/2009,,57.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 020, Clause 7",5.jpg,020-1.b,Brad Griffiths,0.006744190309999999,1.43766e-06,142.243977,-38.387995
0.0,0.0,PortFairy_0003,20.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,9/06/2009,,57.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 020, Clause 7",5.jpg,020-1.c,Brad Griffiths,0.04607156805,1.3875299999999999e-05,142.241882,-38.381475
0.0,0.0,PortOfBarwon_0001,10.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,1/05/2009,,58.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 010, Clause 7",5.jpg,010-1,Jamie Portman,0.12795396265999998,0.00017017792000000002,144.49069,-38.262376
0.0,0.0,Purrumbete-Lake_0001,35.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,25/05/2011,,59.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 035, Clause 7",5.jpg,035-1,Tad Knaggs,0.09835038722000002,0.0005307771900000001,143.232062,-38.271426
0.0,0.0,RocklandsReservoir_0003,44.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,15/05/2012,,61.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 044, Clause 7",5.jpg,044-2.a,Tad Knaggs,0.014214307209999999,7.5825199999999995e-06,141.960771,-37.232739
0.0,0.0,RocklandsReservoir_0004,44.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,15/05/2012,,61.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 044, Clause 7",5.jpg,044-2.b,Tad Knaggs,3.47720075454,0.00105817614,142.131924,-37.26909
0.0,0.0,Sambell-Lake_0001,149.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,2/04/2012,,62.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 149, Clause 7",5.jpg,149-1,Tad Knaggs,0.020987169049999997,1.412354e-05,146.698664,-36.359029
0.0,0.0,ShallowInlet_0001,103.0,Geomatic Technologies,VicMap Modified,Speed Restriction,10 Knots,7,5/02/2010,,63.0,,Speed Restriction (10 Knots),,0,,AUTO,"Refer to Schedule 103, Clause 7",10.jpg,103-1,Jamie Portman,0.32024314341,0.00130565924,146.129242,-38.786437
0.0,0.0,SurreyRiver_0001,36.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,3/02/2012,,47.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 026, Clause 7",5.jpg,026-1,Tad Knaggs,0.00057839251,6.999999999999999e-11,141.695429,-38.256473
0.0,0.0,Tamboon_0001,108.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,15/06/2009,,65.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 108, Clause 7",5.jpg,108-1,Brad Griffiths,0.04434592395,4.046424000000001e-05,149.140249,-37.774108
0.0,0.0,TaylorsLake_0002,143.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,25/05/2010,,66.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 143, Clause 7",5.jpg,143-2,Tad Knaggs,0.24071816609000002,0.00029367704,142.394655,-36.769299
0.0,0.0,Tyers-Lake_0001,105.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,24/02/2014,,81.0,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 105, Clause 7",5.jpg,105-1.a,Tad Knaggs,0.07367499201000001,3.655091e-05,148.092538,-37.81842
0.0,0.0,Tyers-Lake_0002,105.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,24/02/2014,,81.0,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 105, Clause 7",5.jpg,105-1.b,Tad Knaggs,0.18395269739,7.976579000000001e-05,148.043327,-37.796778
0.0,0.0,Tyers-Lake_0003,105.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,24/02/2014,,81.0,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 105, Clause 7",5.jpg,105-1.c,Tad Knaggs,0.5101992453,0.00030397892999999997,148.094203,-37.731034
0.0,0.0,Tyers-Lake_0004,105.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,24/02/2014,,81.0,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 105, Clause 7",5.jpg,105-1.d,Tad Knaggs,0.15819564268,0.00015478468,148.078805,-37.846898
0.0,0.0,UrquhartsBluff_0002,15.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,27/05/2009,,68.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 015, Clause 7",5.jpg,015-2,Jamie Portman,0.01285442777,2.3216099999999998e-06,144.133999,-38.437539
0.0,0.0,VictoriaParkLake_0001,126.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,18/06/2012,,69.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 126, Clause 7",5.jpg,126-1,Tad Knaggs,0.03160662686,1.4160029999999999e-05,145.393979,-36.392711
0.0,0.0,Wallace-Lake_0001,66.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,21/05/2012,,70.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 066, Clause 7",5.jpg,066-1,Tad Knaggs,0.0434244266,6.257702e-05,141.293544,-37.034704
0.0,0.0,WarangaBasin_0006,85.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,22/11/2011,,71.0,,Speed Restriction (5 Knots),,1,,AUTO,"Refer to Schedule 085, Clause 7",5.jpg,085-2.a (>114.38),Tad Knaggs,0.7316224219799999,0.00065729213,145.069533,-36.585649
0.0,0.0,WarangaBasin_0007,85.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,21/11/2011,,71.0,,Speed Restriction (5 Knots),,1,,AUTO,"Refer to Schedule 085, Clause 7",5.jpg,085-2.b (>114.38),Tad Knaggs,0.15128182465,0.00041740696000000006,145.079216,-36.590012
0.0,0.0,WarangaBasin_0008,85.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,22/11/2011,,71.0,,Speed Restriction (5 Knots),,1,,AUTO,"Refer to Schedule 085, Clause 7",5.jpg,085-2.c (>114.38),Tad Knaggs,0.0504033812,9.246417e-05,145.127391,-36.58668
0.0,0.0,WarangaBasin_0009,85.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,23/11/2011,,71.0,,Speed Restriction (5 Knots),,1,,AUTO,"Refer to Schedule 085, Clause 7",5.jpg,085-2.d (>114.38),Tad Knaggs,0.10432236732000001,0.00039509992999999996,145.127795,-36.564896
0.0,0.0,WesternPort_0005,5.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,16/04/2008,,72.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 005, Clause 7",5.jpg,005-3.a.ii,Jamie Portman,0.03347200039,3.200679e-05,145.521625,-38.304674
0.0,0.0,WesternPort_0006,5.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,16/04/2008,,72.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 005, Clause 7",5.jpg,005-3.a.iii,Jamie Portman,0.01953760364,1.701431e-05,145.433884,-38.437686
0.0,0.0,WesternPort_0007,5.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,16/04/2008,,72.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 005, Clause 7",5.jpg,005-3.a.iv,Jamie Portman,0.25118389825,0.00019275133999999998,145.183103,-38.460583
0.0,0.0,WesternPort_0008,5.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,16/04/2008,,72.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 005, Clause 7",5.jpg,005-3.a.v,Jamie Portman,0.032354637189999993,2.7659349999999998e-05,145.303584,-38.468316
0.0,0.0,WesternPort_0009,5.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,16/04/2008,,72.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 005, Clause 7",5.jpg,005-3.a.vi,Jamie Portman,0.11514729314000001,9.718661e-05,145.342772,-38.53593
0.0,0.0,WesternPort_0010,5.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,16/04/2008,,72.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 005, Clause 7",5.jpg,005-3.b,Jamie Portman,0.19341870787999998,0.00019451865000000003,145.311992,-38.228916
0.0,0.0,WesternPort_0011,5.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,16/04/2008,,72.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 005, Clause 7",5.jpg,005-3.c,Jamie Portman,0.14496017489,7.243889e-05,145.379848,-38.221327
0.0,0.0,WesternPort_0012,5.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,16/04/2008,,72.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 005, Clause 7",5.jpg,005-3.d,Jamie Portman,0.11191089511,0.00028952652999999996,145.222885,-38.306554
0.0,0.0,WesternPort_0013,5.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,16/04/2008,,72.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 005, Clause 7",5.jpg,005-3.e,Jamie Portman,0.12949577566,0.00010253751,145.300181,-38.453528
0.0,0.0,WesternPort_0004,5.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,14/04/2008,,72.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 005, Clause 7",5.jpg,005-3.a.i,Jamie Portman,0.39396308403,0.00037934786,145.042724,-38.447288
0.0,0.0,WimmeraRiver-Hindmarsh_0002,68.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,22/06/2012,,74.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 068, Clause 7",5.jpg,068-2.a,Tad Knaggs,0.25020501961999997,4.3116359999999997e-05,141.994057,-36.146151
0.0,0.0,WimmeraRiver-Hindmarsh_0003,68.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,22/06/2012,,74.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 068, Clause 7",5.jpg,068-2.b,Tad Knaggs,0.01613925998,3.3557900000000003e-06,141.953994,-36.131009
0.0,0.0,WimmeraRiver-Hindmarsh_0004,68.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,22/06/2012,,74.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 068, Clause 7",5.jpg,068-2.c,Tad Knaggs,0.09157024305,1.938733e-05,142.047163,-36.477125
0.0,0.0,WimmeraRiver-Hindmarsh_0005,68.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,22/06/2012,,74.0,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 069, Clause 7",5.jpg,068-2.d,Tad Knaggs,0.30002657304,4.104864000000001e-05,142.016744,-36.496337
0.0,0.0,MerriRiver_0001,23.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,7/07/2009,,53.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 023, Clause 7",5.jpg,023-1,Jamie Portman,0.31168480630999995,4.2544849999999996e-05,142.440713,-38.34087
0.0,0.0,PortPhillip_0001,1.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,17/10/2014,,78.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 001, Clause 7",5.jpg,001-1.7.d,Tad Knaggs,0.010515043229999998,4.44977e-06,144.973113,-37.872489
0.0,0.0,PortPhillip_0002,1.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,17/10/2014,,78.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 001, Clause 7",5.jpg,001-1.7.f,Tad Knaggs,0.02001174948,2.003165e-05,144.982318,-37.908731
0.0,0.0,PortPhillip_0003,1.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,17/10/2014,,78.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 001, Clause 7",5.jpg,001-1.7.g,Tad Knaggs,0.02091291321,9.31416e-06,144.980344,-37.905005
0.0,0.0,PortPhillip_0004,1.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,17/10/2014,,78.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 001, Clause 7",5.jpg,001-1.7.i,Tad Knaggs,0.01310078254,5.745399999999999e-06,144.995261,-37.945288
0.0,0.0,PortPhillip_00020,1.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,17/10/2014,,78.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 001, Clause 7",5.jpg,001-2.7.b,Tad Knaggs,0.06927398835,8.237719999999999e-06,145.088721,-38.009279
0.0,0.0,PortPhillip_00021,1.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,17/10/2014,,78.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 001, Clause 7",5.jpg,001-2.7.c,Tad Knaggs,0.14772308804,6.982777e-05,145.146041,-38.059089
0.0,0.0,PortPhillip_00043,1.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,31/01/2014,,78.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 001, Clause 7",5.jpg,001-3.7.a,Tad Knaggs,0.0376357872,4.3478729999999996e-05,144.99274,-38.306395
0.0,0.0,PortPhillip_00044,1.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,3/02/2014,,78.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 001, Clause 7",5.jpg,001-3.7.b,Tad Knaggs,0.5426597065,0.0011387097500000002,144.923396,-38.349064
0.0,0.0,PortPhillip_00045,1.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,6/02/2014,,78.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 001, Clause 7",5.jpg,001-3.7.c,Tad Knaggs,0.04445637035,4.3414399999999996e-05,144.7052,-38.313
0.0,0.0,PortPhillip_00046,1.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,31/01/2014,,78.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 001, Clause 7",5.jpg,001-3.7.d,Tad Knaggs,0.08118940147999999,8.505065999999999e-05,144.655267,-38.300383
0.0,0.0,PortPhillip_00055,1.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,19/06/2014,,78.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 001, Clause 7",5.jpg,001-3.b.ix,Tad Knaggs,0.15469714744000002,5.513674e-05,144.666326,-37.943616
0.0,0.0,PortPhillip_00051,1.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,7/04/2011,,78.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 001, Clause 7",5.jpg,001-3.b.i,Tad Knaggs,0.04792292551,4.298987e-05,144.924159,-37.840205
0.0,0.0,PortPhillip_00052,1.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,7/04/2011,,78.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 001, Clause 7",5.jpg,001-3.b.ii,Tad Knaggs,0.01903707707,1.442912e-05,144.955037,-37.853471
0.0,0.0,PortPhillip_00053,1.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,7/04/2011,,78.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 001, Clause 7",5.jpg,001-3.b.iii,Tad Knaggs,0.037911425580000005,5.790746e-05,144.968299,-37.859488
0.0,0.0,PortPhillip_00054,1.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,7/04/2011,,78.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 001, Clause 7",5.jpg,001-3.b.iv,Tad Knaggs,0.01374121096,4.0177600000000005e-06,144.976006,-37.873142
0.0,0.0,PykesCreekReservoir_0003,41.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,8/11/2011,,60.0,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 041, Clause 7",5.jpg,041-2.a (>30%),Tad Knaggs,0.02078432097,8.44021e-06,144.304143,-37.603949
0.0,0.0,PykesCreekReservoir_0004,41.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,8/11/2011,,60.0,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 041, Clause 7",5.jpg,041-2.b (>30%),Tad Knaggs,0.01674867823,1.0131060000000001e-05,144.295369,-37.589383
0.0,0.0,PykesCreekReservoir_0005,41.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,8/11/2011,,60.0,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 041, Clause 7",5.jpg,041-2.c (>30%),Tad Knaggs,0.02480999442,1.813894e-05,144.291901,-37.588708
0.0,0.0,PykesCreekReservoir_0006,41.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,9/11/2011,,60.0,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 041, Clause 7",5.jpg,041-2.d (>30%),Tad Knaggs,0.12554469042000002,3.5652729999999994e-05,144.299953,-37.609325
0.0,0.0,LakeNagambie_0001,91.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,3/10/2014,,42.0,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 091, Clause 7",5.jpg,091-1,Tad Knaggs,1.39448057256,3.48524e-06,145.115193,-36.893035
0.0,0.0,LakeNagambie_0005,91.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,19/11/2013,,42.0,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 091, Clause 7",5.jpg,091-4.a.i,Tad Knaggs,0.04839724216,4.79e-09,145.115193,-36.893035
0.0,0.0,LakeNagambie_0006,91.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,19/11/2013,,42.0,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 091, Clause 7",5.jpg,091-4.a.ii,Tad Knaggs,0.015515940869999998,1.58e-09,145.092399,-36.848859
0.0,0.0,LakeNagambie_0007,91.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,19/11/2013,,42.0,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 091, Clause 7",5.jpg,091-4.a.iii,Tad Knaggs,0.012365717830000001,1.0499999999999999e-09,145.084088,-36.827767
0.0,0.0,LakeNagambie_0008,91.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,19/11/2013,,42.0,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 091, Clause 7",5.jpg,091-4.a.iv,Tad Knaggs,0.00968896622,7.6e-10,145.086814,-36.79763
0.0,0.0,LakeNagambie_0009,91.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,19/11/2013,,42.0,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 091, Clause 7",5.jpg,091-4.a.v,Tad Knaggs,0.45960823525,2.03485e-06,145.122368,-36.787624
0.0,0.0,LakeNagambie_0010,91.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,26/03/2009,,42.0,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 091, Clause 7",5.jpg,091-4.b,Jamie Portman,0.12740901882000003,1.2270000000000002e-08,145.175346,-36.737201
0.0,0.0,LakeNagambie_0011,91.0,Geomatic Technologies,VicMap,Speed Restriction,20 Knots,7,19/11/2013,,42.0,,Speed Restriction (20 Knots),,0,,,"Refer to Schedule 091, Clause 7",20.jpg,091-5.a,Tad Knaggs,0.21685274675000002,2.031e-08,145.112816,-36.883536
0.0,0.0,LakeNagambie_0012,91.0,Geomatic Technologies,VicMap,Speed Restriction,20 Knots,7,19/11/2013,,42.0,,Speed Restriction (20 Knots),,0,,,"Refer to Schedule 091, Clause 7",20.jpg,091-5.b,Tad Knaggs,0.08857986457,1.002e-08,145.105517,-36.794428
0.0,0.0,LakeNagambie_0013,91.0,Geomatic Technologies,VicMap,Speed Restriction,20 Knots,7,19/11/2013,,42.0,,Speed Restriction (20 Knots),,0,,,"Refer to Schedule 091, Clause 7",20.jpg,091-5.c,Tad Knaggs,0.03346599771,3.59e-09,145.138759,-36.774784
0.0,0.0,LakeNagambie_0014,91.0,Geomatic Technologies,VicMap,Speed Restriction,20 Knots,7,19/11/2013,,42.0,,Speed Restriction (20 Knots),,0,,,"Refer to Schedule 091, Clause 7",20.jpg,091-5.d,Tad Knaggs,0.04028249791,3.96e-09,145.129995,-36.767174
0.0,0.0,LakeNagambie_0015,91.0,Geomatic Technologies,VicMap,Speed Restriction,20 Knots,7,19/11/2013,,42.0,,Speed Restriction (20 Knots),,0,,,"Refer to Schedule 091, Clause 7",20.jpg,091-5.e,Tad Knaggs,0.01033907713,1.0300000000000002e-09,145.132797,-36.74883
0.0,0.0,LakeNagambie_0024,91.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,19/11/2013,,42.0,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 091, Clause 7",5.jpg,091-10.a (>123.9m),Tad Knaggs,0.02211769436,2.6899999999999996e-09,145.149772,-36.78711
0.0,0.0,LakeNagambie_0025,91.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,19/11/2013,,42.0,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 091, Clause 7",5.jpg,091-10.b (>123.9m),Tad Knaggs,0.02098259074,1.94e-09,145.132616,-36.787027
0.0,0.0,LakeNagambie_0026,91.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,26/03/2009,,42.0,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 091, Clause 7",5.jpg,091-10.c (>123.9m),Jamie Portman,0.0034128217299999996,2.6000000000000003e-10,145.145145,-36.777446
0.0,0.0,LakeNagambie_0032,91.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,3/10/2014,,42.0,,Speed Restriction (5 Knots),,2,,,"Refer to Schedule 091, Clause 7",5.jpg,091-15 (<123.9m),Tad Knaggs,0.0714437892,6.9799999999999995e-09,145.149772,-36.78711
0.0,0.0,Gippsland-Lakes_0002,104.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,01/10/2014,,22.0,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 104, Clause 7",5.jpg,104-2.a,Tad Knaggs,3.7203134184699995,0.0005559635,147.068074,-38.125879
0.0,0.0,Gippsland-Lakes_0003,104.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,01/10/2014,,22.0,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 104, Clause 7",5.jpg,104-2.b,Tad Knaggs,0.10516001507000002,1.4687720000000001e-05,147.068626,-38.125763
0.0,0.0,Gippsland-Lakes_0004,104.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,01/10/2014,,22.0,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 104, Clause 7",5.jpg,104-2.c,Tad Knaggs,1.26718605376,0.00025204474999999997,147.268536,-38.048401
