AREA,PERIMETER,UNIQUEID,SCHEDULERE,SURVEYORCO,WATERSEDGE,ZONETYPE,ZONESUBTYP,CLAUSE,SURVEYDATE,FTYPE_CODE,WATERWAY_I,SCHEDULE_T,DISPLAY_HE,DISPLAY_TE,CONDITIONA,CONDITIO_1,CREATION_T,DISPLAY_RE,DISPLAY_IC,ZONEID,SURVEYORNA,Shape_Leng,Shape_Area
0.00000000000,0.00000000000,LakeEildon_0009,"090",Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,"7",4/05/2009,,37.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 090, Clause 7",5.jpg,090-1.i,Brad Griffiths,0.03854186595,0.00003484194
0.00000000000,0.00000000000,LakeEildon_0010,"090",Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,"7",4/05/2009,,37.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 090, Clause 7",5.jpg,090-1.j.i,Brad Griffiths,0.00488154568,0.00000111456
0.00000000000,0.00000000000,LakeEildon_0011,"090",Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,"7",4/05/2009,,37.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 090, Clause 7",5.jpg,090-1.j.ii,Brad Griffiths,0.00252330813,0.00000018619
0.00000000000,0.00000000000,LakeEildon_0012,"090",Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,"7",4/05/2009,,37.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 090, Clause 7",5.jpg,090-1.j.iii,Brad Griffiths,0.01252635625,0.00000461771
0.00000000000,0.00000000000,LakeEildon_0013,"090",Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,"7",4/05/2009,,37.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 090, Clause 7",5.jpg,090-1.j.iv,Brad Griffiths,0.10780814762,0.00014177476
0.00000000000,0.00000000000,LakeEildon_0014,"090",Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,"7",4/05/2009,,37.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 090, Clause 7",5.jpg,090-1.j.v,Brad Griffiths,0.05845536765,0.00004337116
0.00000000000,0.00000000000,LakeEildon_0015,"090",Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,"7",4/05/2009,,37.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 090, Clause 7",5.jpg,090-1.j.vi,Brad Griffiths,0.00589739651,0.00000094493
0.00000000000,0.00000000000,LakeEildon_0016,"090",Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,"7",4/05/2009,,37.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 090, Clause 7",5.jpg,090-1.j.vii.a,Brad Griffiths,0.00683645187,0.00000141781
0.00000000000,0.00000000000,LakeEildon_0017,"090",Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,"7",4/05/2009,,37.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 090, Clause 7",5.jpg,090-1.j.vii.b,Brad Griffiths,0.00372409213,0.00000070764
0.00000000000,0.00000000000,LakeEildon_0018,"090",Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,"7",4/05/2009,,37.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 090, Clause 7",5.jpg,090-1.j.viii,Brad Griffiths,0.00553656020,0.00000148615
0.00000000000,0.00000000000,LakeEildon_0019,"090",Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,"7",4/05/2009,,37.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 090, Clause 7",5.jpg,090-1.k,Brad Griffiths,0.08240280841,0.00017294424
0.00000000000,0.00000000000,LakeEildon_0020,"090",Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,"7",4/05/2009,,37.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 090, Clause 7",5.jpg,090-1.l,Brad Griffiths,0.14783188274,0.00023186008
0.00000000000,0.00000000000,LakeEildon_0021,"090",Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,"7",4/05/2009,,37.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 090, Clause 7",5.jpg,090-1.m,Brad Griffiths,0.04454110618,0.00003590990
0.00000000000,0.00000000000,LakeEildon_0022,"090",Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,"7",4/05/2009,,37.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 090, Clause 7",5.jpg,090-1.ni,Brad Griffiths,0.03729588371,0.00005148558
0.00000000000,0.00000000000,LakeEildon_0023,"090",Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,"7",4/05/2009,,37.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 090, Clause 7",5.jpg,090-1.nii,Brad Griffiths,0.00930534530,0.00000300119
0.00000000000,0.00000000000,LakeEildon_0024,"090",Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,"7",4/05/2009,,37.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 090, Clause 7",5.jpg,090-1.o,Brad Griffiths,0.01781087879,0.00000904887
0.00000000000,0.00000000000,LakeEildon_0025,"090",Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,"7",4/05/2009,,37.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 090, Clause 7",5.jpg,090-1.p,Brad Griffiths,0.06730716846,0.00009718650
0.00000000000,0.00000000000,LakeEildon_0026,"090",Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,"7",4/05/2009,,37.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 090, Clause 7",5.jpg,090-1.q,Brad Griffiths,0.12356283943,0.00013541182
0.00000000000,0.00000000000,LakeEildon_0027,"090",Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,"7",4/05/2009,,37.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 090, Clause 7",5.jpg,090-1.r,Brad Griffiths,0.18839313759,0.00020492477
0.00000000000,0.00000000000,LakeEildon_0028,"090",Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,"7",4/05/2009,,37.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 090, Clause 7",5.jpg,090-1.s,Brad Griffiths,0.04794864713,0.00003566792
0.00000000000,0.00000000000,LakeEildon_0029,"090",Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,"7",4/05/2009,,37.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 090, Clause 7",5.jpg,090-1.t,Brad Griffiths,0.08886623315,0.00009960672
0.00000000000,0.00000000000,LakeEildon_0030,"090",Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,"7",4/05/2009,,37.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 090, Clause 7",5.jpg,090-1.u,Brad Griffiths,0.04378673875,0.00004111725
0.00000000000,0.00000000000,LakeFyans_0002,"070",Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,"7",10/06/2009,,38.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 070, Clause 7",5.jpg,070-2.a,Jamie Portman,0.02874576003,0.00004084724
0.00000000000,0.00000000000,LakeFyans_0003,"070",Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,"7",10/06/2009,,38.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 070, Clause 7",5.jpg,070-2.b,Jamie Portman,0.04647313016,0.00008375299
0.00000000000,0.00000000000,LakeFyans_0004,"070",Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,"7",10/06/2009,,38.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 070, Clause 7",5.jpg,070-2.c,Jamie Portman,0.03981477966,0.00003330205
0.00000000000,0.00000000000,LakeHorden_0001,"018",Geomatic Technologies,VicMap Modified,Speed Restriction,8 Knots,"7",2/07/2009,,40.00000000000,,Speed Restriction (8 Knots),,"0",,AUTO,"Refer to Schedule 018, Clause 7",8.jpg,018-1,Jamie Portman,0.02365044763,0.00002211737
0.00000000000,0.00000000000,LakeHume_0002,"095",Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,"7",12/05/2008,,41.00000000000,,Speed Restriction (5 Knots),,"1",,AUTO,"Refer to Schedule 095, Clause 7",5.jpg,095-2.a_(>10%),Jamie Portman,0.01318542059,0.00000971947
0.00000000000,0.00000000000,LakeHume_0003,"095",Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,"7",12/05/2008,,41.00000000000,,Speed Restriction (5 Knots),,"1",,AUTO,"Refer to Schedule 095, Clause 7",5.jpg,095-2.b_(>10%),Jamie Portman,0.01399701692,0.00001048373
0.00000000000,0.00000000000,LakeHume_0004,"095",Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,"7",12/05/2008,,41.00000000000,,Speed Restriction (5 Knots),,"1",,AUTO,"Refer to Schedule 095, Clause 7",5.jpg,095-2.c_(>10%),Jamie Portman,0.03784413372,0.00004174618
0.00000000000,0.00000000000,LakeHume_0006,"095",Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,"7",12/05/2008,,41.00000000000,,Speed Restriction (5 Knots),,"2",,AUTO,"Refer to Schedule 095, Clause 7",5.jpg,095-1.a_(<10%),Jamie Portman,0.13773640049,0.00043476665
0.00000000000,0.00000000000,LakeNillahcootie_0002,"097",Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,"7",30/11/2009,,44.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 097, Clause 7",5.jpg,097-2.a,Jamie Portman,0.03507697132,0.00001730752
0.00000000000,0.00000000000,LakeNillahcootie_0003,"097",Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,"7",30/11/2009,,44.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 097, Clause 7",5.jpg,097-2.b,Jamie Portman,0.10128757739,0.00018808260
0.00000000000,0.00000000000,LakeNillahcootie_0004,"097",Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,"7",30/11/2009,,44.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 097, Clause 7",5.jpg,097-2.c,Jamie Portman,0.00160929017,0.00000015150
0.00000000000,0.00000000000,LakeTchum_0002,"154",Geomatic Technologies,VicMap,Speed Restriction,5 Knots,"7",12/07/2010,,45.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 154, Clause 7",5.jpg,154-2,Tad Knaggs,0.05008033474,0.00000713365
0.00000000000,0.00000000000,Learmonth-Lake_0004,"064",Geomatic Technologies,VicMap,Speed Restriction,5 Knots,"7",14/03/2012,,46.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 064, Clause 7",5.jpg,064-2.a,Tad Knaggs,0.01088617165,0.00000464351
0.00000000000,0.00000000000,Learmonth-Lake_0005,"064",Geomatic Technologies,VicMap,Speed Restriction,5 Knots,"7",27/02/2012,,46.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 064, Clause 7",5.jpg,064-2.b,Tad Knaggs,0.00205263111,0.00000024654
0.00000000000,0.00000000000,Learmonth-Lake_0006,"064",Geomatic Technologies,VicMap,Speed Restriction,5 Knots,"7",21/05/2012,,46.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 064, Clause 7",5.jpg,064-2.c,Tad Knaggs,0.13278450380,0.00004453540
0.00000000000,0.00000000000,LinlithgowLake_0003,"036",Geomatic Technologies,VicMap,Speed Restriction,5 Knots,"7",17/01/2012,,47.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 036, Clause 7",5.jpg,036-2,Tad Knaggs,0.00207649028,0.00000013335
0.00000000000,0.00000000000,LittleLakeBoort_0001,"053",Geomatic Technologies,VicMap,Speed Restriction,5 Knots,"7",19/10/2011,,48.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 053, Clause 7",5.jpg,053-2,Tad Knaggs,0.07516454505,0.00001092898
0.00000000000,0.00000000000,LoddonRiver_0001,"063",Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,"7",17/03/2010,,49.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 063, Clause 7",5.jpg,063-1,Jamie Portman,0.03116793727,0.00000864510
0.00000000000,0.00000000000,Mallacoota_0003,"109",Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,"7",19/06/2009,,50.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 109, Clause 7",5.jpg,109-2.a,Jamie Portman,0.06491108408,0.00004473427
0.00000000000,0.00000000000,Mallacoota_0004,"109",Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,"7",19/06/2009,,50.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 109, Clause 7",5.jpg,109-2.b,Jamie Portman,0.22491443992,0.00015105063
0.00000000000,0.00000000000,MeltonReservoir_0001,"150",Geomatic Technologies,VicMap,Speed Restriction,5 Knots,"7",2/06/2011,,52.00000000000,,Speed Restriction (5 Knots),,"3",,AUTO,"Refer to Schedule 150, Clause 7",5.jpg,150-1 (<15%),Tad Knaggs,0.43676362495,0.00024289847
0.00000000000,0.00000000000,MeltonReservoir_0003,"150",Geomatic Technologies,VicMap,Speed Restriction,5 Knots,"7",2/06/2011,,52.00000000000,,Speed Restriction (5 Knots),,"2",,AUTO,"Refer to Schedule 150, Clause 7",5.jpg,150-2.a (>15% & <20%),Tad Knaggs,0.32008610323,0.00015399701
0.00000000000,0.00000000000,MeltonReservoir_0004,"150",Geomatic Technologies,VicMap,Speed Restriction,5 Knots,"7",2/06/2011,,52.00000000000,,Speed Restriction (5 Knots),,"1",,AUTO,"Refer to Schedule 150, Clause 7",5.jpg,150-2.a (>20%),Tad Knaggs,0.17095632607,0.00005311646
0.00000000000,0.00000000000,MeltonReservoir_0005,"150",Geomatic Technologies,VicMap,Speed Restriction,5 Knots,"7",2/06/2011,,52.00000000000,,Speed Restriction (5 Knots),,"2",,AUTO,"Refer to Schedule 150, Clause 7",5.jpg,150-2.b (>15% & <20%),Tad Knaggs,0.02367957287,0.00000419340
0.00000000000,0.00000000000,MeltonReservoir_0006,"150",Geomatic Technologies,VicMap,Speed Restriction,5 Knots,"7",2/06/2011,,52.00000000000,,Speed Restriction (5 Knots),,"1",,AUTO,"Refer to Schedule 150, Clause 7",5.jpg,150-2.b (>20%),Tad Knaggs,0.00352560358,0.00000043577
0.00000000000,0.00000000000,MeltonReservoir_0007,"150",Geomatic Technologies,VicMap,Speed Restriction,5 Knots,"7",2/06/2011,,52.00000000000,,Speed Restriction (5 Knots),,"2",,AUTO,"Refer to Schedule 150, Clause 7",5.jpg,150-2.c (>15% & <20%),Tad Knaggs,0.00888794610,0.00000222202
0.00000000000,0.00000000000,MeltonReservoir_0008,"150",Geomatic Technologies,VicMap,Speed Restriction,5 Knots,"7",2/06/2011,,52.00000000000,,Speed Restriction (5 Knots),,"1",,AUTO,"Refer to Schedule 150, Clause 7",5.jpg,150-2.c (>20%),Tad Knaggs,0.03740325695,0.00002159881
0.00000000000,0.00000000000,MeltonReservoir_0009,"150",Geomatic Technologies,VicMap,Speed Restriction,5 Knots,"7",2/06/2011,,52.00000000000,,Speed Restriction (5 Knots),,"1",,AUTO,"Refer to Schedule 150, Clause 7",5.jpg,150-2.d (>20%),Tad Knaggs,0.00372933101,0.00000043742
0.00000000000,0.00000000000,MeltonReservoir_0010,"150",Geomatic Technologies,VicMap,Speed Restriction,5 Knots,"7",2/06/2011,,52.00000000000,,Speed Restriction (5 Knots),,"1",,AUTO,"Refer to Schedule 150, Clause 7",5.jpg,150-2.e (>20%),Tad Knaggs,0.00957983730,0.00000179934
0.00000000000,0.00000000000,MeltonReservoir_0011,"150",Geomatic Technologies,VicMap,Speed Restriction,5 Knots,"7",2/06/2011,,52.00000000000,,Speed Restriction (5 Knots),,"1",,AUTO,"Refer to Schedule 150, Clause 7",5.jpg,150-2.f (>20%),Tad Knaggs,0.00953633864,0.00000238872
0.00000000000,0.00000000000,MeltonReservoir_0012,"150",Geomatic Technologies,VicMap,Speed Restriction,5 Knots,"7",2/06/2011,,52.00000000000,,Speed Restriction (5 Knots),,"1",,AUTO,"Refer to Schedule 150, Clause 7",5.jpg,150-2.f (>20%),Tad Knaggs,0.01417512225,0.00000303293
0.00000000000,0.00000000000,MeltonReservoir_0013,"150",Geomatic Technologies,VicMap,Speed Restriction,5 Knots,"7",2/06/2011,,52.00000000000,,Speed Restriction (5 Knots),,"1",,AUTO,"Refer to Schedule 150, Clause 7",5.jpg,150-2.g (>20%),Tad Knaggs,0.02367957287,0.00000419340
0.00000000000,0.00000000000,MeltonReservoir_0014,"150",Geomatic Technologies,VicMap,Speed Restriction,5 Knots,"7",2/06/2011,,52.00000000000,,Speed Restriction (5 Knots),,"1",,AUTO,"Refer to Schedule 150, Clause 7",5.jpg,150-2.h (>20%),Tad Knaggs,0.00888794610,0.00000222202
0.00000000000,0.00000000000,Moodmere-Lake_0001,"129",Geomatic Technologies,VicMap,Speed Restriction,5 Knots,"7",3/08/2011,,54.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 129, Clause 7",5.jpg,129-2,Tad Knaggs,0.23916897829,0.00012645158
0.00000000000,0.00000000000,PortFairy_0001,"020",Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,"7",9/06/2009,,57.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 020, Clause 7",5.jpg,020-1.a,Brad Griffiths,0.04240934497,0.00004158881
0.00000000000,0.00000000000,PortFairy_0002,"020",Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,"7",9/06/2009,,57.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 020, Clause 7",5.jpg,020-1.b,Brad Griffiths,0.00674419031,0.00000143766
0.00000000000,0.00000000000,PortFairy_0003,"020",Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,"7",9/06/2009,,57.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 020, Clause 7",5.jpg,020-1.c,Brad Griffiths,0.04607156805,0.00001387530
0.00000000000,0.00000000000,PortOfBarwon_0001,"010",Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,"7",1/05/2009,,58.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 010, Clause 7",5.jpg,010-1,Jamie Portman,0.12795396266,0.00017017792
0.00000000000,0.00000000000,Purrumbete-Lake_0001,"035",Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,"7",25/05/2011,,59.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 035, Clause 7",5.jpg,035-1,Tad Knaggs,0.09835038722,0.00053077719
0.00000000000,0.00000000000,RocklandsReservoir_0003,"044",Geomatic Technologies,VicMap,Speed Restriction,5 Knots,"7",15/05/2012,,61.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 044, Clause 7",5.jpg,044-2.a,Tad Knaggs,0.01421430721,0.00000758252
0.00000000000,0.00000000000,RocklandsReservoir_0004,"044",Geomatic Technologies,VicMap,Speed Restriction,5 Knots,"7",15/05/2012,,61.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 044, Clause 7",5.jpg,044-2.b,Tad Knaggs,3.47720075454,0.00105817614
0.00000000000,0.00000000000,Sambell-Lake_0001,"149",Geomatic Technologies,VicMap,Speed Restriction,5 Knots,"7",2/04/2012,,62.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 149, Clause 7",5.jpg,149-1,Tad Knaggs,0.02098716905,0.00001412354
0.00000000000,0.00000000000,ShallowInlet_0001,"103",Geomatic Technologies,VicMap Modified,Speed Restriction,10 Knots,"7",5/02/2010,,63.00000000000,,Speed Restriction (10 Knots),,"0",,AUTO,"Refer to Schedule 103, Clause 7",10.jpg,103-1,Jamie Portman,0.32024314341,0.00130565924
0.00000000000,0.00000000000,SurreyRiver_0001,"036",Geomatic Technologies,VicMap,Speed Restriction,5 Knots,"7",3/02/2012,,47.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 026, Clause 7",5.jpg,026-1,Tad Knaggs,0.00057839251,0.00000000007
0.00000000000,0.00000000000,Tamboon_0001,"108",Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,"7",15/06/2009,,65.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 108, Clause 7",5.jpg,108-1,Brad Griffiths,0.04434592395,0.00004046424
0.00000000000,0.00000000000,TaylorsLake_0002,"143",Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,"7",25/05/2010,,66.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 143, Clause 7",5.jpg,143-2,Tad Knaggs,0.24071816609,0.00029367704
0.00000000000,0.00000000000,Tyers-Lake_0001,"105",Geomatic Technologies,VicMap,Speed Restriction,5 Knots,"7",24/02/2014,,81.00000000000,,Speed Restriction (5 Knots),,"0",,,"Refer to Schedule 105, Clause 7",5.jpg,105-1.a,Tad Knaggs,0.07367499201,0.00003655091
0.00000000000,0.00000000000,Tyers-Lake_0002,"105",Geomatic Technologies,VicMap,Speed Restriction,5 Knots,"7",24/02/2014,,81.00000000000,,Speed Restriction (5 Knots),,"0",,,"Refer to Schedule 105, Clause 7",5.jpg,105-1.b,Tad Knaggs,0.18395269739,0.00007976579
0.00000000000,0.00000000000,Tyers-Lake_0003,"105",Geomatic Technologies,VicMap,Speed Restriction,5 Knots,"7",24/02/2014,,81.00000000000,,Speed Restriction (5 Knots),,"0",,,"Refer to Schedule 105, Clause 7",5.jpg,105-1.c,Tad Knaggs,0.51019924530,0.00030397893
0.00000000000,0.00000000000,Tyers-Lake_0004,"105",Geomatic Technologies,VicMap,Speed Restriction,5 Knots,"7",24/02/2014,,81.00000000000,,Speed Restriction (5 Knots),,"0",,,"Refer to Schedule 105, Clause 7",5.jpg,105-1.d,Tad Knaggs,0.15819564268,0.00015478468
0.00000000000,0.00000000000,UrquhartsBluff_0002,"015",Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,"7",27/05/2009,,68.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 015, Clause 7",5.jpg,015-2,Jamie Portman,0.01285442777,0.00000232161
0.00000000000,0.00000000000,VictoriaParkLake_0001,"126",Geomatic Technologies,VicMap,Speed Restriction,5 Knots,"7",18/06/2012,,69.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 126, Clause 7",5.jpg,126-1,Tad Knaggs,0.03160662686,0.00001416003
0.00000000000,0.00000000000,Wallace-Lake_0001,"066",Geomatic Technologies,VicMap,Speed Restriction,5 Knots,"7",21/05/2012,,70.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 066, Clause 7",5.jpg,066-1,Tad Knaggs,0.04342442660,0.00006257702
0.00000000000,0.00000000000,WarangaBasin_0006,"085",Geomatic Technologies,VicMap,Speed Restriction,5 Knots,"7",22/11/2011,,71.00000000000,,Speed Restriction (5 Knots),,"1",,AUTO,"Refer to Schedule 085, Clause 7",5.jpg,085-2.a (>114.38),Tad Knaggs,0.73162242198,0.00065729213
0.00000000000,0.00000000000,WarangaBasin_0007,"085",Geomatic Technologies,VicMap,Speed Restriction,5 Knots,"7",21/11/2011,,71.00000000000,,Speed Restriction (5 Knots),,"1",,AUTO,"Refer to Schedule 085, Clause 7",5.jpg,085-2.b (>114.38),Tad Knaggs,0.15128182465,0.00041740696
0.00000000000,0.00000000000,WarangaBasin_0008,"085",Geomatic Technologies,VicMap,Speed Restriction,5 Knots,"7",22/11/2011,,71.00000000000,,Speed Restriction (5 Knots),,"1",,AUTO,"Refer to Schedule 085, Clause 7",5.jpg,085-2.c (>114.38),Tad Knaggs,0.05040338120,0.00009246417
0.00000000000,0.00000000000,WarangaBasin_0009,"085",Geomatic Technologies,VicMap,Speed Restriction,5 Knots,"7",23/11/2011,,71.00000000000,,Speed Restriction (5 Knots),,"1",,AUTO,"Refer to Schedule 085, Clause 7",5.jpg,085-2.d (>114.38),Tad Knaggs,0.10432236732,0.00039509993
0.00000000000,0.00000000000,WesternPort_0005,"005",Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,"7",16/04/2008,,72.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 005, Clause 7",5.jpg,005-3.a.ii,Jamie Portman,0.03347200039,0.00003200679
0.00000000000,0.00000000000,WesternPort_0006,"005",Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,"7",16/04/2008,,72.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 005, Clause 7",5.jpg,005-3.a.iii,Jamie Portman,0.01953760364,0.00001701431
0.00000000000,0.00000000000,WesternPort_0007,"005",Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,"7",16/04/2008,,72.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 005, Clause 7",5.jpg,005-3.a.iv,Jamie Portman,0.25118389825,0.00019275134
0.00000000000,0.00000000000,WesternPort_0008,"005",Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,"7",16/04/2008,,72.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 005, Clause 7",5.jpg,005-3.a.v,Jamie Portman,0.03235463719,0.00002765935
0.00000000000,0.00000000000,WesternPort_0009,"005",Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,"7",16/04/2008,,72.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 005, Clause 7",5.jpg,005-3.a.vi,Jamie Portman,0.11514729314,0.00009718661
0.00000000000,0.00000000000,WesternPort_0010,"005",Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,"7",16/04/2008,,72.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 005, Clause 7",5.jpg,005-3.b,Jamie Portman,0.19341870788,0.00019451865
0.00000000000,0.00000000000,WesternPort_0011,"005",Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,"7",16/04/2008,,72.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 005, Clause 7",5.jpg,005-3.c,Jamie Portman,0.14496017489,0.00007243889
0.00000000000,0.00000000000,WesternPort_0012,"005",Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,"7",16/04/2008,,72.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 005, Clause 7",5.jpg,005-3.d,Jamie Portman,0.11191089511,0.00028952653
0.00000000000,0.00000000000,WesternPort_0013,"005",Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,"7",16/04/2008,,72.00000000000,,Speed Restriction (5 Knots),,"0",,AUTO,"Refer to Schedule 005, Clause 7",5.jpg,005-3.e,Jamie Portman,0.12949577566,0.00010253751
